iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,desviacion,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
9.0,0.0088997791754092,0.0042106825347452,0.999491445960808,-0.0316088532497559,0.0007264655692967,2023-06-27_20:10:40,15.0,0.2679491924311227,0.7,5,0.0001,0.01,2000,6
9.0,0.0079899373231455,1.4197655587033558e-05,0.998999771500971,-0.0447152808269682,0.0137646401221357,2023-06-27_20:10:40,20.0,0.3639702342662023,0.7,5,0.0001,0.01,2000,6
7.0,0.0080036738654598,0.003975009692144,0.9989649057160958,-0.0453135349049191,0.013919803315422,2023-06-27_20:10:40,25.0,0.4663076581549986,0.7,5,0.0001,0.01,2000,6
9.0,0.0083138592308397,0.0052756469049825,0.9979929436540108,-0.0631050866930399,0.0317793865512888,2023-06-27_20:10:40,30.0,0.5773502691896257,0.7,5,0.0001,0.01,2000,6
5.0,0.0083299287362024,-0.0127275997226922,0.998842510594537,-0.0463858516629916,0.0220993376415948,2023-06-27_20:13:50,5.0,0.087488663525924,0.7,6,0.0001,0.01,2000,6
5.0,0.0075058522634218,-0.0118947655210728,0.9977589565794872,-0.065845114614614,0.0377651012256632,2023-06-27_20:13:50,10.0,0.1763269807084649,0.7,6,0.0001,0.01,2000,6
7.0,0.0084789894754077,0.0139793499705261,0.9983977628785204,-0.0548314221370119,0.0256769036201066,2023-06-27_20:13:50,15.0,0.2679491924311227,0.7,6,0.0001,0.01,2000,6
10.0,0.0082289918791511,0.0010059147435708,0.9988237046802796,-0.0484788108795015,0.0172633592564231,2023-06-27_20:13:50,20.0,0.3639702342662023,0.7,6,0.0001,0.01,2000,6
13.0,0.0068556519690901,0.0003400243995636,0.9997069225089316,-0.0242064758097684,0.0078752086589819,2023-06-27_20:13:50,25.0,0.4663076581549986,0.7,6,0.0001,0.01,2000,6
7.0,0.0095273295883089,0.0067962506247628,0.9975782368556227,-0.0692204617831485,0.0380019402939065,2023-06-27_20:13:50,30.0,0.5773502691896257,0.7,6,0.0001,0.01,2000,6
5.0,0.0087702652672305,0.0072799088673905,0.9991634881390588,-0.0402408610329295,0.0096055310239538,2023-06-27_20:17:30,5.0,0.087488663525924,0.7,7,0.0001,0.01,2000,6
2.0,0.0091973494272679,-0.0862630527425844,0.9962603893670472,0.004891043830233,0.096928948350244,2023-06-27_20:17:30,10.0,0.1763269807084649,0.7,7,0.0001,0.01,2000,6
7.0,0.0074752137297769,0.0001880491844818,0.9989417354230966,-0.0459931937072903,0.0149658424770933,2023-06-27_20:17:30,15.0,0.2679491924311227,0.7,7,0.0001,0.01,2000,6
9.0,0.008537756977603,-0.010516941419825,0.9988686468033828,-0.046376937979461,0.0205222784854708,2023-06-27_20:17:30,20.0,0.3639702342662023,0.7,7,0.0001,0.01,2000,6
10.0,0.0069375517778098,0.002245294521405,0.9994784147149156,-0.0322157907162171,0.0015000056079777,2023-06-27_20:17:30,25.0,0.4663076581549986,0.7,7,0.0001,0.01,2000,6
8.0,0.0081604754086584,-0.0044046261042613,0.9997888037938114,-0.0200735417258973,0.0138314447782837,2023-06-27_20:17:30,30.0,0.5773502691896257,0.7,7,0.0001,0.01,2000,6
7.0,0.0072876091580842,0.0019140023074758,0.9991073451925904,-0.0422001111062648,0.010913006551737,2023-06-27_20:22:25,5.0,0.087488663525924,0.7,8,0.0001,0.01,2000,6
6.0,0.0090172004420321,-0.029051090735666,0.9984711559190612,-0.0470253646952589,0.0361289913406253,2023-06-27_20:22:25,10.0,0.1763269807084649,0.7,8,0.0001,0.01,2000,6
7.0,0.0079772712197157,0.0069818220469433,0.9991975082411751,-0.0394410152700352,0.0087522888408841,2023-06-27_20:22:25,15.0,0.2679491924311227,0.7,8,0.0001,0.01,2000,6
9.0,0.0097141069127249,0.0006257672339228,0.9981672960905486,-0.0605116305403549,0.029273906436689,2023-06-27_20:22:25,20.0,0.3639702342662023,0.7,8,0.0001,0.01,2000,6
7.0,0.0087636626558379,-0.0266502213417022,0.9977524667126372,-0.0614799225055287,0.0426280041330656,2023-06-27_20:22:25,25.0,0.4663076581549986,0.7,8,0.0001,0.01,2000,6
8.0,0.0091168525395921,-0.0048435139004744,0.998176901044702,-0.0601615707398929,0.029969484928038,2023-06-27_20:22:25,30.0,0.5773502691896257,0.7,8,0.0001,0.01,2000,6
5.0,0.0086628443095838,0.021878000107815,0.9971990090582064,-0.0715226498713064,0.0441793716675467,2023-06-27_20:25:29,5.0,0.087488663525924,0.7,9,0.0001,0.01,2000,6
7.0,0.0072638877900326,0.0008819098234663,0.9993757650330996,-0.0353171700390967,0.0047097353256193,2023-06-27_20:25:29,10.0,0.1763269807084649,0.7,9,0.0001,0.01,2000,6
9.0,0.0089156692847609,-0.0097600087998197,0.9983056250761984,-0.0573639361397771,0.0291741333529643,2023-06-27_20:25:29,15.0,0.2679491924311227,0.7,9,0.0001,0.01,2000,6
9.0,0.009077330003494,0.0209268437977371,0.9988904396108074,-0.0421895349914322,0.0204899800337292,2023-06-27_20:25:29,20.0,0.3639702342662023,0.7,9,0.0001,0.01,2000,6
